localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
11622,4,1,0,1,1736684992,2,我会好好珍惜你的！,2025-01-12 20:29:52,exiled,exiled,wxid_jkhetex8lgjx22
11623,4,1,0,1,1736684993,2,笑死,2025-01-12 20:29:53,exiled,exiled,wxid_jkhetex8lgjx22
11624,4,1,0,0,1736684994,2,不说了,2025-01-12 20:29:54,🌲,梁庆林,wxid_7gipedh8nrbm22
11625,4,1,0,0,1736684996,2,干活吧,2025-01-12 20:29:56,🌲,梁庆林,wxid_7gipedh8nrbm22
11626,4,1,0,1,1736684996,2,好友能干什么,2025-01-12 20:29:56,exiled,exiled,wxid_jkhetex8lgjx22
11627,4,1,0,1,1736685051,2,嗯嗯,2025-01-12 20:30:51,exiled,exiled,wxid_jkhetex8lgjx22
11628,4,49,57,0,1736685111,2,,2025-01-12 20:31:51,🌲,梁庆林,wxid_7gipedh8nrbm22
11629,4,1,0,0,1736685113,2,我回你了,2025-01-12 20:31:53,🌲,梁庆林,wxid_7gipedh8nrbm22
11630,4,1,0,0,1736685116,2,我也不知道,2025-01-12 20:31:56,🌲,梁庆林,wxid_7gipedh8nrbm22
11631,4,47,0,0,1736685120,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""728190d2853712843c447a279bc7c4ea"" len=""23385"" productid="""" androidmd5=""728190d2853712843c447a279bc7c4ea"" androidlen=""23385"" s60v3md5=""728190d2853712843c447a279bc7c4ea"" s60v3len=""23385"" s60v5md5=""728190d2853712843c447a279bc7c4ea"" s60v5len=""23385"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=728190d2853712843c447a279bc7c4ea&amp;filekey=3043020101042f302d02016e0402535a0420373238313930643238353337313238343363343437613237396263376334656102025b59040d00000004627466730000000132&amp;hy=SZ&amp;storeid=265828f0a000bda2b9fb99d8a0000006e01004fb1535a1056bbc1e700e6e39&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=bf3c5eb37223a4b2ed927f75cfbb7559&amp;filekey=3043020101042f302d02016e0402535a0420626633633565623337323233613462326564393237663735636662623735353902025b60040d00000004627466730000000132&amp;hy=SZ&amp;storeid=265828f0a000c46219fb99d8a0000006e02004fb2535a1056bbc1e700e6e4e&amp;ef=2&amp;bizid=1022"" aeskey=""51697e952f184e24821761054f4b938f"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=e6b68213a574d14c07ae362c4309f712&amp;filekey=3043020101042f302d02016e0402535a0420653662363832313361353734643134633037616533363263343330396637313202022ac0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=265828f0a000cb5009fb99d8a0000006e03004fb3535a1056bbc1e700e6e5f&amp;ef=3&amp;bizid=1022"" externmd5=""c9262eb644a458d6a631b328babb32d4"" width=""512"" height=""512"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-01-12 20:32:00,🌲,梁庆林,wxid_7gipedh8nrbm22
11632,4,1,0,1,1736685122,2,看到啦,2025-01-12 20:32:02,exiled,exiled,wxid_jkhetex8lgjx22
11633,4,1,0,0,1736685123,2,没关系,2025-01-12 20:32:03,🌲,梁庆林,wxid_7gipedh8nrbm22
11634,4,1,0,1,1736685127,2,你在干活嘛,2025-01-12 20:32:07,exiled,exiled,wxid_jkhetex8lgjx22
11635,4,1,0,0,1736685134,2,没有 还在打电话,2025-01-12 20:32:14,🌲,梁庆林,wxid_7gipedh8nrbm22
11636,4,1,0,0,1736685138,2,轮流说,2025-01-12 20:32:18,🌲,梁庆林,wxid_7gipedh8nrbm22
11637,4,1,0,1,1736685142,2,xs好吧,2025-01-12 20:32:22,exiled,exiled,wxid_jkhetex8lgjx22
11638,4,47,0,0,1736685142,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""2"" idbuffer=""media:0_0"" md5=""0f118bcb71e2417ef9c7d781e3e0134b"" len=""37543"" productid="""" androidmd5=""0f118bcb71e2417ef9c7d781e3e0134b"" androidlen=""37543"" s60v3md5=""0f118bcb71e2417ef9c7d781e3e0134b"" s60v3len=""37543"" s60v5md5=""0f118bcb71e2417ef9c7d781e3e0134b"" s60v5len=""37543"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=0f118bcb71e2417ef9c7d781e3e0134b&amp;filekey=30440201010430302e02016e0402535a0420306631313862636237316532343137656639633764373831653365303133346202030092a7040d00000004627466730000000132&amp;hy=SZ&amp;storeid=266d6ce53000d6f9fccfd77af0000006e01004fb1535a0d263bc1e6865582b&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=e555cb095e0463ee8b7c5c2a1247cd70&amp;filekey=30440201010430302e02016e0402535a0420653535356362303935653034363365653862376335633261313234376364373002030092b0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=266d6ce53000df933ccfd77af0000006e02004fb2535a0d263bc1e68655838&amp;ef=2&amp;bizid=1022"" aeskey=""df4d0b8f9a2a4725a852ca58bd429271"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=f90fac16983767e7d5a038da15312c7c&amp;filekey=3043020101042f302d02016e0402535a0420663930666163313639383337363765376435613033386461313533313263376302020ef0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=266d6ce53000e786dccfd77af0000006e03004fb3535a0d263bc1e68655843&amp;ef=3&amp;bizid=1022"" externmd5=""5d033b6fe0de21333eab0c2134420ba1"" width=""239"" height=""224"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-01-12 20:32:22,🌲,梁庆林,wxid_7gipedh8nrbm22
11639,4,1,0,0,1736685145,2,嗯嗯,2025-01-12 20:32:25,🌲,梁庆林,wxid_7gipedh8nrbm22
11640,4,1,0,0,1736685148,2,你快干活吧,2025-01-12 20:32:28,🌲,梁庆林,wxid_7gipedh8nrbm22
11641,4,1,0,1,1736685153,2,嗯嗯,2025-01-12 20:32:33,exiled,exiled,wxid_jkhetex8lgjx22
11642,4,47,0,0,1736685155,2,"<msg><emoji fromusername=""wxid_7gipedh8nrbm22"" tousername=""wxid_jkhetex8lgjx22"" type=""3"" idbuffer=""media:0_0"" md5=""aa7f9d91aea6a94a03ee666fcacf5138"" len=""16850"" productid="""" androidmd5=""aa7f9d91aea6a94a03ee666fcacf5138"" androidlen=""16850"" s60v3md5=""aa7f9d91aea6a94a03ee666fcacf5138"" s60v3len=""16850"" s60v5md5=""aa7f9d91aea6a94a03ee666fcacf5138"" s60v5len=""16850"" cdnurl=""http://vweixinf.tc.qq.com/110/20401/stodownload?m=aa7f9d91aea6a94a03ee666fcacf5138&amp;filekey=3043020101042f302d02016e0402534804206161376639643931616561366139346130336565363636666361636635313338020241d2040d00000004627466730000000132&amp;hy=SH&amp;storeid=26582a1bb000bb8db61d929910000006e01004fb153480b135b00b7312481d&amp;ef=1&amp;bizid=1022"" designerid="""" thumburl="""" encrypturl=""http://vweixinf.tc.qq.com/110/20402/stodownload?m=3e9f283d0502376a4a0551fd4dbd03c7&amp;filekey=3043020101042f302d02016e0402534804203365396632383364303530323337366134613035353166643464626430336337020241e0040d00000004627466730000000132&amp;hy=SH&amp;storeid=26582a1bb000c47f661d929910000006e02004fb253480b135b00b73124829&amp;ef=2&amp;bizid=1022"" aeskey=""de670fddaacd4dadbd803a83e47fa0cc"" externurl=""http://vweixinf.tc.qq.com/110/20403/stodownload?m=aa9e72fd807c054bc79daf519f6890e1&amp;filekey=3043020101042f302d02016e040253480420616139653732666438303763303534626337396461663531396636383930653102021940040d00000004627466730000000132&amp;hy=SH&amp;storeid=26582a1bb000cc6b061d929910000006e03004fb353480b135b00b73124830&amp;ef=3&amp;bizid=1022"" externmd5=""166d2c0cae376ef24e2a0fd768cb80de"" width=""690"" height=""504"" tpurl="""" tpauthkey="""" attachedtext="""" attachedtextcolor="""" lensid="""" emojiattr="""" linkid="""" desc=""""></emoji><gameext type=""0"" content=""0""></gameext></msg>",2025-01-12 20:32:35,🌲,梁庆林,wxid_7gipedh8nrbm22
11643,4,1,0,1,1736686995,2,今天吃饭的照片发我一下[亲亲],2025-01-12 21:03:15,exiled,exiled,wxid_jkhetex8lgjx22
11644,4,1,0,0,1736687027,2,xs,2025-01-12 21:03:47,🌲,梁庆林,wxid_7gipedh8nrbm22
11645,4,1,0,0,1736687033,2,边干活边走神是哪,2025-01-12 21:03:53,🌲,梁庆林,wxid_7gipedh8nrbm22
11646,4,1,0,0,1736687036,2,是吧,2025-01-12 21:03:56,🌲,梁庆林,wxid_7gipedh8nrbm22
11647,4,1,0,1,1736687056,2,没有啦,2025-01-12 21:04:16,exiled,exiled,wxid_jkhetex8lgjx22
11648,4,3,0,0,1736687175,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""4030cd85dd2d32abe82388e66e8da9f1"" encryver=""1"" cdnthumbaeskey=""4030cd85dd2d32abe82388e66e8da9f1"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be47042431363730383335392d656665312d346136622d393933312d636239623437623730353035020401192a010201000405004c505500"" cdnthumblength=""2393"" cdnthumbheight=""120"" cdnthumbwidth=""90"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be47042431363730383335392d656665312d346136622d393933312d636239623437623730353035020401192a010201000405004c505500"" length=""59001"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be47042431363730383335392d656665312d346136622d393933312d636239623437623730353035020401192a010201000405004c505500"" hdlength=""3066724"" md5=""4491391bcaacd4979d27872462ca80ff"" hevc_mid_size=""59001"" originsourcemd5=""55692aec982b8a0de63eaa5dfbf95b30"">
		<secHashInfoBase64>eyJwaGFzaCI6IjMwMTAxMDAwMTAwMDEwMDAiLCJwZHFoYXNoIjoiZDQ4ODExOTJlNzYzZWU2ZDMzNWM0NWEyYzRhMzNiZGQzYTVjYzQyMmM1ODMzYmRjYWU3ZGM0NmZkZDhhYmEwMCJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:15,🌲,梁庆林,wxid_7gipedh8nrbm22
11649,4,3,0,0,1736687177,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""7f6efff1f938d8e4b1b0502f2aab0dea"" encryver=""1"" cdnthumbaeskey=""7f6efff1f938d8e4b1b0502f2aab0dea"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be48042465626430663863652d336163612d346564332d393335352d373761666137636363353831020401192a010201000405004c56f900"" cdnthumblength=""3204"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be48042465626430663863652d336163612d346564332d393335352d373761666137636363353831020401192a010201000405004c56f900"" length=""112935"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be48042465626430663863652d336163612d346564332d393335352d373761666137636363353831020401192a010201000405004c56f900"" hdlength=""3344439"" md5=""acc0cf825027eea1df0c06343075c218"" hevc_mid_size=""112935"" originsourcemd5=""dab9d353ee4253cc9a07ae90b1c16d8f"">
		<secHashInfoBase64>eyJwaGFzaCI6IjEwMzAxMDAwMDAwMDAwMDAiLCJwZHFoYXNoIjoiNTYzNTI5NjU5MmI4NGQ2ZWIyNTk0ZGE1ZWE1YTE0YTZmYjQ5NGE5NGI1MmI4YTkyNzk2NWU1ZDM4NmFmZTE1MiJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:17,🌲,梁庆林,wxid_7gipedh8nrbm22
11650,4,3,0,0,1736687179,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""43cec09f7708422a62d8202c2aabdb3f"" encryver=""1"" cdnthumbaeskey=""43cec09f7708422a62d8202c2aabdb3f"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be4a042464643832366539322d633736612d346135372d613738372d393363623033343363646337020401152a010201000405004c7cdd00"" cdnthumblength=""5074"" cdnthumbheight=""120"" cdnthumbwidth=""90"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be4a042464643832366539322d633736612d346135372d613738372d393363623033343363646337020401152a010201000405004c7cdd00"" length=""35962"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be4a042464643832366539322d633736612d346135372d613738372d393363623033343363646337020401152a010201000405004c7cdd00"" hdlength=""3194776"" md5=""042bf0914bdcb6c7ff66e5b96c9f6df2"" hevc_mid_size=""35962"" originsourcemd5=""c09dc80dbb5012ea35699905ae0b2eba"">
		<secHashInfoBase64>eyJwaGFzaCI6IjUwNzA4MTMwMzAzMDAwMDAiLCJwZHFoYXNoIjoiMGIxMWVmNDg2NjRjZmU0YzhhZjM3OTA3NWJiNWE0MjY0Y2UwMTI1OGZmYmMwMDYxZGViMzkxZTQ2YzVhNWY3NiJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:19,🌲,梁庆林,wxid_7gipedh8nrbm22
11651,4,1,0,0,1736687180,2,全发给你啦,2025-01-12 21:06:20,🌲,梁庆林,wxid_7gipedh8nrbm22
11652,4,3,0,0,1736687182,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""604a7127e455fe639e5d74268627cd0c"" encryver=""1"" cdnthumbaeskey=""604a7127e455fe639e5d74268627cd0c"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be4c042464323662633665632d313637362d343738322d393263322d636466363436623161383161020405192a010201000405004c4cd100"" cdnthumblength=""5110"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be4c042464323662633665632d313637362d343738322d393263322d636466363436623161383161020405192a010201000405004c4cd100"" length=""227172"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be4c042464323662633665632d313637362d343738322d393263322d636466363436623161383161020405192a010201000405004c4cd100"" hdlength=""5964977"" md5=""2ffe70eae2343deb5555f7edd4fe38d0"" hevc_mid_size=""227172"" originsourcemd5=""c9b770bf2ae79ff743b83d23a1fd3e12"">
		<secHashInfoBase64>eyJwaGFzaCI6ImYzMTA5YjAwMTAwMDAwMDAiLCJwZHFoYXNoIjoiOGM1ZWQ2NmMzMWE4OTRhODFhYjAyYjUyYzNjNzdhNTZiNWRlZDVmMTUyYWIzNTJiYWFhZGU4ZmU1MzUyMDE1MSJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:22,🌲,梁庆林,wxid_7gipedh8nrbm22
11653,4,3,0,0,1736687183,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""7379eb070c7e8551b681a41b441d8517"" encryver=""1"" cdnthumbaeskey=""7379eb070c7e8551b681a41b441d8517"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be4e042439613862346332622d646139382d343538662d393164642d343930343131333536386266020401192a010201000405004c56f900"" cdnthumblength=""4310"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be4e042439613862346332622d646139382d343538662d393164642d343930343131333536386266020401192a010201000405004c56f900"" length=""71386"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be4e042439613862346332622d646139382d343538662d393164642d343930343131333536386266020401192a010201000405004c56f900"" hdlength=""3180409"" md5=""2bdaec65c54939f06fada28791816665"" hevc_mid_size=""71386"" originsourcemd5=""ab4bd2792edbf018439f51064a7c2c43"">
		<secHashInfoBase64>eyJwaGFzaCI6IjMwNzFiMDcwMDAyNDkwYzAiLCJwZHFoYXNoIjoiY2NjMDU3NGExOTRjYjkyZDlkYTQxNTliNjYwZGMyZDcyMzM0Njc3MjlkNGExYjIzOGVlZWRkZGQzNzY2NjRjOCJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:23,🌲,梁庆林,wxid_7gipedh8nrbm22
11654,4,3,0,0,1736687186,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""7b03d6eefc2ed43d40b3e61755476591"" encryver=""1"" cdnthumbaeskey=""7b03d6eefc2ed43d40b3e61755476591"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be50042462363966373831332d656231352d343939322d616530372d633836393461383738306134020405192a010201000405004c56f900"" cdnthumblength=""5590"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be50042462363966373831332d656231352d343939322d616530372d633836393461383738306134020405192a010201000405004c56f900"" length=""103498"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be50042462363966373831332d656231352d343939322d616530372d633836393461383738306134020405192a010201000405004c56f900"" hdlength=""3578373"" md5=""8b507ad42c5e61c1b4deffbb5d879271"" hevc_mid_size=""103498"" originsourcemd5=""71647a6ed82b615924350a41cc5bb35e"">
		<secHashInfoBase64>eyJwaGFzaCI6ImYwMzEzMDk0MDEwMDAwMDAiLCJwZHFoYXNoIjoiODg5ZWNjOWI1NjYyMTUzMzk0YzNiYWFiYzhhMzUwNzY1NmY2YmFmYmMwNjMxNTUwOGVmNjVmYWJiNTRjMDhkNCJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:26,🌲,梁庆林,wxid_7gipedh8nrbm22
11655,4,3,0,0,1736687187,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""b0b8633d31cd81064984276840464600"" encryver=""1"" cdnthumbaeskey=""b0b8633d31cd81064984276840464600"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be52042465373931366338632d336530662d346238632d613764382d383666343738666539653937020401152a010201000405004c51e500"" cdnthumblength=""5376"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be52042465373931366338632d336530662d346238632d613764382d383666343738666539653937020401152a010201000405004c51e500"" length=""127844"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be52042465373931366338632d336530662d346238632d613764382d383666343738666539653937020401152a010201000405004c51e500"" hdlength=""2314741"" md5=""f28ff5a43dc13c144c2867192b2dafda"" hevc_mid_size=""127844"" originsourcemd5=""4631f92cc8ee469b0103d9ba3ddd36ac"">
		<secHashInfoBase64>eyJwaGFzaCI6IjU0ZjA5MDYyMjAxMTIwMDAiLCJwZHFoYXNoIjoiYmM2YzdjMjdkMGYzZTBjNzBhYzgwMmNkZmQ1OGZiODM4NDYxNGMxZjE4N2JhYmJkZDU3M2FmOTQxODNhMTUxOCJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:27,🌲,梁庆林,wxid_7gipedh8nrbm22
11656,4,3,0,0,1736687189,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""dc70056b598c7cb2ea26a94eb9e46f27"" encryver=""1"" cdnthumbaeskey=""dc70056b598c7cb2ea26a94eb9e46f27"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be54042437383030343831312d323966342d346533312d626262642d623234613465616662633130020401152a010201000405004c53d900"" cdnthumblength=""5713"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be54042437383030343831312d323966342d346533312d626262642d623234613465616662633130020401152a010201000405004c53d900"" length=""92998"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be54042437383030343831312d323966342d346533312d626262642d623234613465616662633130020401152a010201000405004c53d900"" hdlength=""4289497"" md5=""43c7fd31a4f03c0a2985a64afe528949"" hevc_mid_size=""92998"" originsourcemd5=""7359164f8dbc902a3d89b86b8ee73693"">
		<secHashInfoBase64>eyJwaGFzaCI6IjU2ZjA3MDUzMDA0MDAwNDAiLCJwZHFoYXNoIjoiYWE1MDUyNTI3YTUzMmI1ZWI3M2IzNzNkOTM3NTk5MzUwM2E2ZDc5NmI2MTZjYTY4NDBhMDI0MDVmY2ZlNTU1ZSJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:29,🌲,梁庆林,wxid_7gipedh8nrbm22
11657,4,3,0,0,1736687191,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""f0d383a482a8e9041ed393ef04a627b0"" encryver=""1"" cdnthumbaeskey=""f0d383a482a8e9041ed393ef04a627b0"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be56042431396234653031642d626664312d346535652d386534622d303565353761383563663130020401192a010201000405004c56f900"" cdnthumblength=""6021"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be56042431396234653031642d626664312d346535652d386534622d303565353761383563663130020401192a010201000405004c56f900"" length=""160579"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be56042431396234653031642d626664312d346535652d386534622d303565353761383563663130020401192a010201000405004c56f900"" hdlength=""4812441"" md5=""d50ebd38fc4535e2386a0c85bb7c8e8a"" hevc_mid_size=""160579"" originsourcemd5=""ad30ae8b5d2eb3f5d17b30bbaf71032e"">
		<secHashInfoBase64>eyJwaGFzaCI6ImYwYzMwMDMwMDA0OTIwNDAiLCJwZHFoYXNoIjoiZDRkMmQwYzY1OGQzZWFjZmEzMWJhZjBiMzUwYjU0MmQ1NmE5YzJiZDIyYTEwZmQ0YmUwMzVkMWNhYTJlMWM3ZSJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:31,🌲,梁庆林,wxid_7gipedh8nrbm22
11658,4,3,0,0,1736687194,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""4f4394571c242d3d605609b4ff1e0498"" encryver=""1"" cdnthumbaeskey=""4f4394571c242d3d605609b4ff1e0498"" cdnthumburl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be58042461336630326438372d373639662d343963652d613464382d306438633166353265376366020401152a010201000405004c53d900"" cdnthumblength=""5914"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be58042461336630326438372d373639662d343963652d613464382d306438633166353265376366020401152a010201000405004c53d900"" length=""145888"" cdnbigimgurl=""3056020100044a3048020100020365897102032f7f61020479e7a03d02046783be58042461336630326438372d373639662d343963652d613464382d306438633166353265376366020401152a010201000405004c53d900"" hdlength=""4609034"" md5=""a1565dc98f1c053f284082df69d8cff2"" hevc_mid_size=""145888"" originsourcemd5=""69be46375c09d39d1658ce942741c77d"">
		<secHashInfoBase64>eyJwaGFzaCI6Ijk0OTFiMzIwZDIyMDA4NDAiLCJwZHFoYXNoIjoiNGNlNWZlODQ4ODk2MzNkNjUzNGI0NjYzY2FlZDFjYzU3MDFmOTU4ZThlMDM3NGU2ZTVmMGU3MWMxYzNlM2NlMCJ9</secHashInfoBase64>
		<live>
			<duration>0</duration>
			<size>0</size>
			<md5 />
			<fileid />
			<hdsize>0</hdsize>
			<hdmd5 />
			<hdfileid />
		</live>
	</img>
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2025-01-12 21:06:34,🌲,梁庆林,wxid_7gipedh8nrbm22
